cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	lineage	celltype
Somatic.FetalLeydig	HNRNPAB	1.2428105047972132e-42	0.3534479838907469	0.775	0.492	2.996291846015601e-38	Somatic	FetalLeydig
Somatic.FetalLeydig	TBC1D9B	3.0351819936670396e-42	0.3485286416352903	0.614	0.288	7.317520268531867e-38	Somatic	FetalLeydig
Somatic.FetalLeydig	SMIM37	4.301518430723478e-42	0.322154093749452	0.753	0.398	1.0370530784631233e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	SDC3	4.6867915975325373e-42	0.3149975199822753	0.299	0.063	1.1299385862491195e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	ZFP36L2	4.737658990027736e-42	0.3109026748054579	0.877	0.596	1.1422022059057867e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	SC5D	4.8464675002347975e-42	0.3517815788684717	0.546	0.213	1.1684348496316074e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	TAGLN2	4.966091367661159e-42	0.3833178053342937	0.667	0.329	1.1972749678294287e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	LHFPL6	6.748051374263819e-42	0.3588476154867333	0.568	0.192	1.6268877058212644e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	RHOF	1.1379143131521967e-41	0.3372262942979042	0.384	0.114	2.743397617578631e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	PIR	1.1679407379074848e-41	0.2824817208719595	0.245	0.04	2.8157883250211558e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	UCHL3	1.99197356137115e-41	0.3342091786932017	0.515	0.185	4.802449059109705e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	SOAT1	2.1907830284529376e-41	0.3253534641242608	0.364	0.101	5.281758803297187e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	KCNK3	2.4948626901799604e-41	0.2814463932955956	0.207	0.033	6.014864459754866e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	MINOS1	2.52554106787206e-41	0.3361566965866165	0.766	0.45	6.088826960532749e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	SLIT2	3.115304332228083e-41	0.3156048237004728	0.299	0.061	7.510687214568685e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	TNS1	3.806191261896306e-41	0.3680116605017616	0.555	0.24	9.176346513305805e-37	Somatic	FetalLeydig
Somatic.FetalLeydig	FADS2	4.827449541325202e-41	0.3597345481613199	0.69	0.376	1.1638498099180933e-36	Somatic	FetalLeydig
Somatic.FetalLeydig	ACACA	6.53747958493877e-41	0.3422163610483867	0.537	0.217	1.5761209531328884e-36	Somatic	FetalLeydig
Somatic.FetalLeydig	LRFN4	7.5740915697109e-41	0.2940125891185868	0.236	0.044	1.826037736541601e-36	Somatic	FetalLeydig
Somatic.FetalLeydig	INHA	1.1173633082962598e-40	0.4300737290850611	0.658	0.365	2.6938511999714534e-36	Somatic	FetalLeydig
Somatic.FetalLeydig	NSDHL	1.117719352420952e-40	0.3573603632883625	0.438	0.15	2.694709586751673e-36	Somatic	FetalLeydig
Somatic.FetalLeydig	NADK	1.162343442910074e-40	0.3319540285432843	0.497	0.184	2.802293806511897e-36	Somatic	FetalLeydig
Somatic.FetalLeydig	SYTL4	1.523850113088602e-40	0.2857106320529733	0.272	0.048	3.673850237645311e-36	Somatic	FetalLeydig
Somatic.FetalLeydig	THOC7	4.569202435619277e-40	0.3179999031935636	0.726	0.389	1.1015890152034512e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	OSTF1	5.355250546826582e-40	0.3267895968407326	0.499	0.172	1.291097354334421e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	CTPS1	6.4182779871356515e-40	0.3176528062628901	0.418	0.125	1.5473826399185342e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	SYNE1	7.049571437955584e-40	0.3530804178029364	0.571	0.252	1.699581177976712e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	NAGLU	7.828244714101659e-40	0.3155938474059628	0.407	0.117	1.887311518122769e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	PRDX5	8.278599611017209e-40	0.2137873623697641	0.975	0.888	1.9958875802201397e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	TTTY15	9.079291998611585e-40	0.3012657591960278	0.369	0.074	2.1889265079452665e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	NXPE3	1.0068803418678706e-39	0.2944413206019423	0.315	0.069	2.4274878162092494e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	DOCK4	1.1072583084738043e-39	0.278347514648376	0.283	0.053	2.6694890558994945e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	EFNA4	1.1302690358283052e-39	0.3407421367929021	0.623	0.297	2.7249656184784606e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	CLUH	1.1560397755316964e-39	0.3149617404664289	0.359	0.095	2.787096294829367e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	LIPA	1.2250954905576298e-39	0.3263833049029348	0.407	0.124	2.9535827181853894e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	LMNA	1.6021166891963206e-39	0.3257606237456208	0.755	0.444	3.8625431259834087e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	RER1	2.481187974963369e-39	0.303164644271681	0.778	0.477	5.981896088839184e-35	Somatic	FetalLeydig
Somatic.FetalLeydig	PSD3	4.611313059273938e-39	0.3450050018345768	0.586	0.263	1.1117414654603535e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	SGK1	4.862022504867768e-39	0.373214698257261	0.461	0.168	1.17218500569857e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	SCARB1	6.040361118942471e-39	0.515906601748043	0.533	0.315	1.4562706621658407e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	PLCD1	8.963454301083526e-39	0.3145288582184616	0.36	0.101	2.1609991974482277e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	ABCC4	9.000153267752628e-39	0.3084973559302537	0.308	0.071	2.1698469513224813e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	RSU1	1.554346815491375e-38	0.3298589187017917	0.614	0.275	3.7473747374681573e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	GADD45A	1.592552080153107e-38	0.3803821478478236	0.548	0.252	3.8394838100411245e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	PRADC1	1.9797553592557093e-38	0.2821590431959058	0.295	0.061	4.772992195629591e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	PRDX4	2.173918127797725e-38	0.2739176322522558	0.901	0.658	5.241099214307536e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	ZNF275	2.3551507823537807e-38	0.3426290953509019	0.544	0.236	5.67803302117673e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	FHOD1	2.523225370055393e-38	0.3295166519535731	0.485	0.186	6.083244044666548e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	ADAMTS9	2.755277687049372e-38	0.3231742260171527	0.277	0.062	6.6426989757073295e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	TMPRSS9	2.8294390621345956e-38	0.33945197240432	0.407	0.125	6.821494634900298e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	BNC2	3.953947100731437e-38	0.3425789677661733	0.64	0.327	9.532571065153425e-34	Somatic	FetalLeydig
Somatic.FetalLeydig	FKBP1A	4.1554373602678493e-38	0.2432877977511593	0.942	0.767	1.001834393186976e-33	Somatic	FetalLeydig
Somatic.FetalLeydig	TSHZ1	4.4593584881110563e-38	0.3307228474804176	0.459	0.157	1.0751067378986944e-33	Somatic	FetalLeydig
Somatic.FetalLeydig	LRP4	9.679888021703938e-38	0.2435403375307333	0.2	0.029	2.333724203152603e-33	Somatic	FetalLeydig
Somatic.FetalLeydig	INHBA	9.976530744292883e-38	0.4061485849573535	0.425	0.137	2.4052417971415717e-33	Somatic	FetalLeydig
Somatic.FetalLeydig	ERMP1	1.127253126550732e-37	0.3351223023401292	0.463	0.178	2.71769456280116e-33	Somatic	FetalLeydig
Somatic.FetalLeydig	MRPL16	1.742845469559617e-37	0.2933682651249241	0.838	0.57	4.201826142561281e-33	Somatic	FetalLeydig
Somatic.FetalLeydig	ST6GALNAC1	1.9476594698483083e-37	0.3682773937610312	0.492	0.213	4.6956122158572856e-33	Somatic	FetalLeydig
Somatic.FetalLeydig	MYL9	2.1678806744805227e-37	0.3587508914043893	0.84	0.635	5.2265435181050916e-33	Somatic	FetalLeydig
Somatic.FetalLeydig	CYB561A3	2.8317369493898314e-37	0.3317467189570705	0.429	0.148	6.827034611283945e-33	Somatic	FetalLeydig
Somatic.FetalLeydig	VSTM4	3.0262357423445803e-37	0.3155620115410568	0.429	0.133	7.295951751218549e-33	Somatic	FetalLeydig
Somatic.FetalLeydig	TMEM138	3.725297670611987e-37	0.3292350314375441	0.519	0.211	8.981320154078439e-33	Somatic	FetalLeydig
Somatic.FetalLeydig	SYNPO2	1.3766938969634952e-36	0.3367191577799953	0.441	0.146	3.31907131618929e-32	Somatic	FetalLeydig
Somatic.FetalLeydig	EGFR	1.9558880282842687e-36	0.3271248645100276	0.497	0.174	4.715450447390544e-32	Somatic	FetalLeydig
Somatic.FetalLeydig	HLA-DRB1	2.2180736232552734e-36	0.3899012567330266	0.218	0.056	5.347553698306139e-32	Somatic	FetalLeydig
Somatic.FetalLeydig	AIMP2	2.6536751455332818e-36	0.3230360038463399	0.532	0.226	6.397745408366189e-32	Somatic	FetalLeydig
Somatic.FetalLeydig	SPOCK3	4.677882861654514e-36	0.2312065942364894	0.173	0.022	1.1277907791162868e-31	Somatic	FetalLeydig
Somatic.FetalLeydig	CTSS	5.8408096020978534e-36	0.2146602252282188	0.166	0.021	1.4081607869697712e-31	Somatic	FetalLeydig
Somatic.FetalLeydig	LAMC1	8.782742841401289e-36	0.2987886267878286	0.688	0.346	2.1174314716334366e-31	Somatic	FetalLeydig
Somatic.FetalLeydig	C2orf88	9.78674708320406e-36	0.2609273905978559	0.22	0.039	2.359486854289666e-31	Somatic	FetalLeydig
Somatic.FetalLeydig	CARD16	1.176795971193557e-35	0.2979429453744004	0.319	0.076	2.837137406950546e-31	Somatic	FetalLeydig
Somatic.FetalLeydig	FAM20A	1.7661065932323524e-35	0.3412465130228547	0.533	0.242	4.2579063856238794e-31	Somatic	FetalLeydig
Somatic.FetalLeydig	RDX	1.819186143770857e-35	0.3036539860304137	0.784	0.525	4.385875874017159e-31	Somatic	FetalLeydig
Somatic.FetalLeydig	CDH11	2.24805318628912e-35	0.3024035392304908	0.721	0.393	5.419831426824438e-31	Somatic	FetalLeydig
Somatic.FetalLeydig	FBN1	2.670364700803093e-35	0.3245838781804848	0.605	0.275	6.437982257166177e-31	Somatic	FetalLeydig
Somatic.FetalLeydig	TMEM41A	3.729696311231426e-35	0.2871270614159303	0.78	0.483	8.991924836747846e-31	Somatic	FetalLeydig
Somatic.FetalLeydig	HEYL	3.758701239856548e-35	0.3588221468164517	0.314	0.084	9.06185281917015e-31	Somatic	FetalLeydig
Somatic.FetalLeydig	PLP1	4.3760736635917787e-35	0.3783665195358229	0.328	0.102	1.055027599555342e-30	Somatic	FetalLeydig
Somatic.FetalLeydig	TXN2	6.222009677086364e-35	0.2818481248490734	0.843	0.62	1.5000643130487518e-30	Somatic	FetalLeydig
Somatic.FetalLeydig	CNRIP1	6.871834374191733e-35	0.3255340559063415	0.474	0.166	1.656730549273885e-30	Somatic	FetalLeydig
Somatic.FetalLeydig	PEMT	6.931556339128192e-35	0.3366190413550431	0.679	0.385	1.6711289178004157e-30	Somatic	FetalLeydig
Somatic.FetalLeydig	SRPRB	9.65222727094529e-35	0.3021109409109354	0.58	0.26	2.3270554727522e-30	Somatic	FetalLeydig
Somatic.FetalLeydig	SLC4A3	1.1443476144105543e-34	0.3103655077756664	0.425	0.137	2.7589076635824053e-30	Somatic	FetalLeydig
Somatic.FetalLeydig	HS2ST1	1.3988770317283281e-34	0.3108717911447707	0.51	0.215	3.3725526357938256e-30	Somatic	FetalLeydig
Somatic.FetalLeydig	NACAD	1.666011615911098e-34	0.2739988160990746	0.277	0.066	4.016587404800066e-30	Somatic	FetalLeydig
Somatic.FetalLeydig	CHAD	2.017008454759508e-34	0.2984346980222535	0.222	0.043	4.862805683579698e-30	Somatic	FetalLeydig
Somatic.FetalLeydig	ABCA10	2.696583310816869e-34	0.3186426697308806	0.328	0.08	6.501192704048391e-30	Somatic	FetalLeydig
Somatic.FetalLeydig	LPGAT1	3.24452745559889e-34	0.3113817167261257	0.456	0.167	7.822231242703367e-30	Somatic	FetalLeydig
Somatic.FetalLeydig	FSTL1	3.4309928962632767e-34	0.3738228577013462	0.67	0.414	8.271780773601135e-30	Somatic	FetalLeydig
Somatic.FetalLeydig	HINT2	3.658460674830136e-34	0.3176107632266085	0.665	0.368	8.820182840947975e-30	Somatic	FetalLeydig
Somatic.FetalLeydig	SELENOS	4.4710519682283075e-34	0.3017217415009834	0.73	0.443	1.0779259190201627e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	SNX21	5.769331966978532e-34	0.3014946642191178	0.463	0.172	1.3909282439188545e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	NDUFS8	5.936916917625692e-34	0.2196046521453507	0.948	0.796	1.4313312996703778e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	NDUFB4	9.158481792052433e-34	0.2073634750000093	0.96	0.848	2.2080183752459205e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	TXNRD1	1.0096910042952208e-33	0.320829638226102	0.506	0.227	2.434264042255348e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	IMPDH1	1.0509980231578197e-33	0.2926873926529751	0.368	0.113	2.533851134031188e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	MRPL24	1.1939787499826476e-33	0.2974132126609198	0.695	0.389	2.8785633683331654e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	CTDSPL	1.2124174875905327e-33	0.2986152091281698	0.434	0.152	2.923017320832015e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	CHST3	1.4247385398098624e-33	0.3266629178375455	0.523	0.221	3.4349021456275967e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	APBB2	1.510297844183268e-33	0.3150451259539549	0.492	0.207	3.641177072541441e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	TSPAN17	1.540896446826763e-33	0.2920189602745155	0.463	0.169	3.714947243654642e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	CLTB	1.671097455853917e-33	0.3073688575333598	0.712	0.439	4.028848856318209e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	ERGIC1	1.9993704690912922e-33	0.2960222310632112	0.672	0.385	4.820282263932197e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	MTCH2	2.1182081669543376e-33	0.2894111981186695	0.69	0.386	5.106788069710213e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	RAB11FIP3	2.188930896504978e-33	0.2935145998208639	0.382	0.117	5.27729349838385e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	KCNG1	2.3160582680269882e-33	0.2348750402900992	0.164	0.027	5.583784878386265e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	HAPLN1	2.4133999422984e-33	0.2949041042153959	0.218	0.041	5.818465920887212e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	HLA-DPA1	3.0620512006241638e-33	0.2171351303228299	0.157	0.016	7.382299239584798e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	EIF2S2	3.407779339787216e-33	0.2567786622929815	0.843	0.589	8.215815210292999e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	TULP4	3.852178672884614e-33	0.3084421965857727	0.578	0.285	9.287217562457515e-29	Somatic	FetalLeydig
Somatic.FetalLeydig	ETFB	4.778924532937376e-33	0.2926288003306535	0.649	0.327	1.152150915645872e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	ADAM23	4.974953117630242e-33	0.2224085374263726	0.2	0.03	1.199411447129475e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	NUSAP1	5.271526964504793e-33	0.2782756356042247	0.283	0.069	1.2709124358724602e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	KIAA0513	7.060777781958359e-33	0.2023339773654481	0.182	0.022	1.7022829154523404e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	IGF1R	7.786486330828785e-33	0.3079411454107619	0.604	0.316	1.8772439894995118e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	IFI27L1	9.964272055433718e-33	0.2642668333792284	0.836	0.558	2.402286349844515e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	ASS1	1.0401207046685034e-32	0.357047116786743	0.786	0.572	2.507627006885295e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	MGST1	1.0958069442589914e-32	0.4387249823193112	0.36	0.159	2.6418809619140023e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	MRPS18B	1.3118147691341463e-32	0.2782194539570735	0.717	0.415	3.162654226905513e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	ADI1	1.6855133577536468e-32	0.2947963323781013	0.724	0.425	4.063604154208267e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	SMC6	1.7093550889793896e-32	0.3159576857760763	0.51	0.223	4.1210841840204105e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	TMEM97	2.0421583018925014e-32	0.3085031256539907	0.818	0.584	4.9234394500326325e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	STK11IP	2.348657514769736e-32	0.2917962823062249	0.375	0.114	5.662378402358356e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	POLE4	3.074390972084237e-32	0.2854320849149783	0.674	0.363	7.412049194597888e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	AMMECR1	3.8191246392334876e-32	0.255664268172541	0.301	0.073	9.207527592728016e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	RAB34	3.901966855519235e-32	0.2559132062826377	0.836	0.555	9.407251891971325e-28	Somatic	FetalLeydig
Somatic.FetalLeydig	DDX21	5.282060385209821e-32	0.2875391847000699	0.728	0.434	1.2734519382702356e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	FOXP2	5.419756516444263e-32	0.2369554816716034	0.211	0.034	1.3066490985495477e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	PCOLCE2	5.540073227738365e-32	0.2589221339649042	0.263	0.059	1.3356562544754423e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	RIMS2	5.766755112938342e-32	0.2674638727019358	0.236	0.045	1.3903069901783048e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	PDHB	8.196514928172046e-32	0.2830675519615057	0.744	0.473	1.976097784032999e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	ZEB2	9.113516317437587e-32	0.2809733714938984	0.674	0.346	2.197177648971028e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	GSPT1	1.0547621868575933e-31	0.2676704811411955	0.753	0.473	2.542926156294972e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	GRHPR	1.2522720270355103e-31	0.2559237593996146	0.854	0.639	3.019102629979912e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	PANK3	1.3946363985068938e-31	0.2935211824824947	0.548	0.249	3.3623288931602705e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	LPIN1	1.420888516730134e-31	0.3087221076891933	0.479	0.201	3.4256201249846804e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	AFF2	1.4941572562419236e-31	0.2249642611927065	0.207	0.035	3.602263729073654e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	DUSP14	1.931843945576649e-31	0.293211073063648	0.423	0.156	4.657482568390744e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	IDH1	2.009943819710995e-31	0.2931613145174048	0.708	0.436	4.845773554941238e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	NDUFV2	2.088759535986709e-31	0.2329562518585497	0.897	0.697	5.035790365310357e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	GRPEL1	2.529408979910441e-31	0.2964233941095068	0.555	0.263	6.098152109666082e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	FIBIN	2.736357448840613e-31	0.3305725616537471	0.223	0.052	6.597084173409835e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	HLA-DRB5	2.9108628906406173e-31	0.2872137398234111	0.198	0.047	7.017799343045465e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	PSMB10	3.073799179965834e-31	0.3137795627877842	0.494	0.212	7.41062244297963e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	WNK3	3.185026561347564e-31	0.325538541131598	0.364	0.137	7.678780536752842e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	CSGALNACT1	3.3007760355135716e-31	0.2510739590057404	0.265	0.06	7.95784094401967e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	PDE7B	3.851553905807075e-31	0.280664777223271	0.42	0.131	9.285711311510276e-27	Somatic	FetalLeydig
Somatic.FetalLeydig	FBN2	4.4400071996425485e-31	0.3184026838757939	0.404	0.142	1.070441335761822e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	SOCS2	4.66122863835999e-31	0.2844632006645209	0.328	0.092	1.12377561242221e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	EIF5A	5.681146746677636e-31	0.2576784099522291	0.894	0.718	1.3696676691565112e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	POMP	6.365575262712224e-31	0.221939180686264	0.928	0.755	1.53467654008729e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	NOP14	6.6100709059672104e-31	0.284587226963431	0.431	0.163	1.5936219947196346e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	YIF1A	7.250235544206104e-31	0.2757257245639573	0.746	0.472	1.7479592873526495e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	ARHGAP28	7.859837379159772e-31	0.2954222524832488	0.445	0.174	1.894928193741629e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	AR	9.473554141481606e-31	0.2974674352099373	0.366	0.116	2.2839791679698e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	GTF3A	1.0854800760023134e-30	0.2799533725262491	0.645	0.331	2.6169839152339773e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	PROX1	1.2002842178838074e-30	0.2711706115738318	0.317	0.086	2.893765220896071e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	CTSA	1.2842885219821798e-30	0.29952460841508	0.596	0.305	3.096291197646837e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	MPG	1.2964123498617247e-30	0.2772473698982642	0.679	0.378	3.125520534281632e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	CTNNAL1	2.0285087832824225e-30	0.2395041070922083	0.894	0.718	4.890531825615592e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	TESC	3.073856735047828e-30	0.3412875354413266	0.47	0.219	7.410761202526808e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	SMC4	3.3689759473132924e-30	0.2957692772862589	0.458	0.186	8.122264111377614e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	IMPAD1	3.5816119074836484e-30	0.2951266089898049	0.562	0.283	8.634908147752327e-26	Somatic	FetalLeydig
Somatic.FetalLeydig	ABHD2	4.684167021684088e-30	0.2762623713267055	0.449	0.17	1.1293058272578168e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	A2M	6.0412531383991095e-30	0.2628853656339708	0.195	0.035	1.4564857191366413e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	TIMM8B	8.501505978484274e-30	0.2388406749279643	0.876	0.675	2.0496280763527732e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	ABCA5	9.837078303570769e-30	0.2899065516386125	0.425	0.161	2.371621208207877e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	TNNC2	1.0544367254307659e-29	0.2222588760783874	0.209	0.035	2.542141501341034e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	MINK1	1.7533601640833208e-29	0.2780192242617081	0.477	0.191	4.227176019588477e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	ABHD12	1.8300597216087368e-29	0.298374246222333	0.537	0.264	4.412090982826504e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	MAMLD1	1.9136594146618186e-29	0.2741078865983014	0.405	0.136	4.613641482808179e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	MAGEL2	2.1724272429522558e-29	0.2502362100312981	0.29	0.078	5.237504840033594e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	USP9Y	2.3373511706586157e-29	0.2326929686564093	0.276	0.051	5.635119937340858e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	MGAT3	2.5584789309026025e-29	0.2018307949067585	0.182	0.029	6.168236854513086e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	PCYT2	2.5974325782961905e-29	0.2760298612530579	0.373	0.129	6.262150203014287e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	CCT5	2.931704714698028e-29	0.2338254727733677	0.849	0.611	7.068046896665476e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	PLXND1	2.965340951145436e-29	0.2172411425460359	0.223	0.042	7.149140499116532e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	CTBP2	3.0522130444712e-29	0.274347654021035	0.524	0.23	7.358580428915615e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	KLF4	3.060861214304904e-29	0.3159027000015153	0.492	0.22	7.3794303015676905e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	PLPP3	3.2669271062722165e-29	0.2934214666281719	0.613	0.317	7.876234560511688e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	PLA2G5	3.4382455173256437e-29	0.2706652585189532	0.178	0.033	8.289266117720396e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	ROBO2	3.4454499284526006e-29	0.2806014240916716	0.584	0.284	8.306635232506377e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	TAOK3	3.527700714656578e-29	0.2859910365894689	0.537	0.245	8.504933652965544e-25	Somatic	FetalLeydig
Somatic.FetalLeydig	PPP1R7	4.6952850895926986e-29	0.2758677669151997	0.596	0.299	1.1319862822499039e-24	Somatic	FetalLeydig
Somatic.FetalLeydig	ADAMTS16	4.7213531742187643e-29	0.2144097517524331	0.144	0.02	1.1382710367724019e-24	Somatic	FetalLeydig
Somatic.FetalLeydig	FAM107A	5.098210023560623e-29	0.2533340398541233	0.191	0.042	1.2291274545802303e-24	Somatic	FetalLeydig
Somatic.FetalLeydig	C21orf62	5.1231227386363e-29	0.2578746052379765	0.249	0.057	1.2351336610578258e-24	Somatic	FetalLeydig
Somatic.FetalLeydig	FAM84A	5.302291251119643e-29	0.2959945370332473	0.375	0.137	1.2783293977324347e-24	Somatic	FetalLeydig
Somatic.FetalLeydig	PABPC4	6.916699606185042e-29	0.2493050917582893	0.746	0.455	1.6675471080551522e-24	Somatic	FetalLeydig
Somatic.FetalLeydig	FAM234A	7.285892750688458e-29	0.2745862566184517	0.514	0.217	1.7565558832634807e-24	Somatic	FetalLeydig
Somatic.FetalLeydig	SLC23A2	7.447019312581617e-29	0.2817004871425094	0.452	0.182	1.7954018860703025e-24	Somatic	FetalLeydig
Somatic.FetalLeydig	AGL	8.052221308627856e-29	0.3003406079658037	0.526	0.258	1.9413100352970896e-24	Somatic	FetalLeydig
Somatic.FetalLeydig	IGF2-1	1.037498711044521e-28	0.2301311303619173	0.933	0.757	2.501305642457236e-24	Somatic	FetalLeydig
Somatic.FetalLeydig	NLGN3	1.523854807343245e-28	0.2557989186128769	0.29	0.078	3.673861555023829e-24	Somatic	FetalLeydig
